row_id,input_url,content_type,text_raw,text_norm,sentiment_label,sentiment_confidence,watch_intent_label,watch_intent_confidence,confusion_flag,theme_id,theme_label,theme_human_label,theme_description,theme_confidence,is_canonical,canonical_id,label_source,primary_username,any_owner,rule_1_owner,rule_3_cross_video_long_dup,rule_4_creator_commenter,theme_human_label_retheme,theme_id_retheme,theme_cohesion_retheme
r772,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Bro what kinda shi is he making now ????,bro what kinda shi is he making now ????,neu,0.3567,high,0.3346,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9039,1,c403,model,pastalavista72,False,False,False,False,Rizz and Charm Praise,15,0.5926
r773,https://www.instagram.com/reel/DW6-wJvStCW/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r774,https://www.instagram.com/reel/DW6-wJvStCW/,comment,Thats not him ??,thats not him ??,neu,0.3635,low,0.3411,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.9184,1,c404,model,walkmdownway,False,False,False,False,Other,-1,0.0000
r776,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,What’s the movie ?,what’s the movie ?,neu,0.3797,high,0.39,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9572,1,c405,model,worod_majid,False,False,False,False,Content Name Requests,34,0.8339
r778,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,Part 2,part 2,neu,0.3635,low,0.3462,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.9085,1,c406,model,chrisjayff,False,False,False,False,Other,45,0.6571
r779,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,Movie name?,movie name?,neu,0.3731,high,0.383,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.959,0,c31,llm,carmengmb____,False,False,False,False,Content Name Requests,35,0.8012
r781,https://www.instagram.com/reel/DW9ebHtPnBL/,comment,Where can I watch it,where can i watch it,neu,0.374,high,0.4251,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9089,1,c407,model,itsjustniyyaa_,False,False,False,False,Where to Watch Requests,8,0.7067
r783,https://www.instagram.com/reel/DXCXstvDCrW/,comment,70 in a 55 is normal,70 in a 55 is normal,neu,0.3607,med,0.343,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8034,1,c408,model,gray2on,False,False,False,False,Other,-1,0.0000
r784,https://www.instagram.com/reel/DXCXstvDCrW/,comment,Daughter is and L like her mom,daughter is and l like her mom,pos,0.3498,med,0.3467,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8457,1,c409,model,through.the.shadows_31,False,False,False,False,Other,9,0.6008
r786,https://www.instagram.com/reel/DXCv8TMDOCG/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r788,https://www.instagram.com/reel/DXCqxVLkZcx/,comment,"What tf its this shit, Facebook its not here man","what tf its this shit, facebook its not here man",neu,0.3493,high,0.3415,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8897,1,c410,model,8.8_cm_flak_18_sfl._auf_schwer,False,False,False,False,Cannot Find Content,18,0.6331
r790,https://www.instagram.com/reel/DW6Y_KWPzFW/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r792,https://www.instagram.com/reel/DXBqnOTjH_t/,comment,Movie name,movie name,neu,0.3595,high,0.3798,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9475,0,c90,model,someother_shit_5ive,False,False,False,False,Other,-1,0.0000
r794,https://www.instagram.com/reel/DXBqnOTjH_t/,reply,@popci_nema Funny name,funny name,neu,0.3412,low,0.3353,1.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.8858,1,c412,model,unconditional_peacewithin,False,False,False,False,Content Name Requests,16,0.8531
r796,https://www.instagram.com/reel/DXDougNoQU5/,comment,context anyone?,context anyone?,neu,0.3861,med,0.343,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9009,1,c413,model,morgann.mock,False,False,False,False,Requesting Explanation or Context,43,0.7245
r799,https://www.instagram.com/reel/DXDougNoQU5/,comment,Movie name?,movie name?,neu,0.3731,high,0.383,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.959,0,c31,llm,dbo360,False,False,False,False,Content Name Requests,35,0.8012
r801,https://www.instagram.com/reel/DXDougNoQU5/,comment,Movie,movie,neu,0.346,high,0.3659,0.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9304,1,c416,model,mama_tirkiznog_djecaka2024,False,False,False,False,Content Name Requests,32,0.7451
r804,https://www.instagram.com/reel/DW_m-efDBVd/,comment,What is the name of this show?,what is the name of this show?,neu,0.3694,high,0.4012,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.8989,1,c417,model,bricherihelmer,False,False,False,False,Content Name Requests,11,0.8401
r806,https://www.instagram.com/reel/DXAEtnzkwvL/,comment,Movie ???,movie ???,neu,0.3645,high,0.3752,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9518,1,c418,model,offiziell_kanter68,False,False,False,False,Other,-1,0.0000
r807,https://www.instagram.com/reel/DXAEtnzkwvL/,reply,?? Same@find it for me,?? same it for me,neu,0.3637,med,0.3383,1.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.9131,1,c419,model,meanxmina,False,False,False,False,Other,20,0.6300
r809,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,this dude looks nothing like matpat.... tried so hard to be funny and failed,this dude looks nothing like matpat.... tried so hard to be funny and failed,neg,0.3394,low,0.3392,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8603,1,c420,model,turtlelinguinee,False,False,False,False,MatPat Lookalike Debate,23,0.5817
r810,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,"That's not matpat, doesn't even look like him brochacho??","that's not matpat, doesn't even look like him brochacho??",neu,0.3541,low,0.3368,1.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8665,1,c421,model,scrimboscruggie,False,False,False,False,MatPat Lookalike Debate,23,0.5817
r811,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,What?,what?,neu,0.3965,med,0.3423,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9497,1,c422,model,brianfarmer1827,False,False,False,False,Requesting Explanation or Context,43,0.7245
r812,https://www.instagram.com/reel/DW-T4cfJPNR/,comment,he looks like the dude who thinks he looks 17,he looks like the dude who thinks he looks 17,neu,0.3413,med,0.3504,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8775,1,c423,model,l3x1_p13rc3,False,False,False,False,Looks 17 Years Old,27,0.8333
r814,https://www.instagram.com/reel/DXCU_90j98q/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r817,https://www.instagram.com/reel/DXAK2BrkttL/,comment,Name ?,name ?,neu,0.3853,med,0.3392,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.8877,0,c332,model,bby.mufasa,False,False,False,False,Content Name Requests,16,0.8531
r818,https://www.instagram.com/reel/DXAK2BrkttL/,reply,@bby.mufasa Killer service.,.mufasa killer service.,neu,0.3467,low,0.3404,0.0,t11,killer_service_name,Positive Affirmations,"Short, positive comments like 'yes' or 'welcome'.",0.854,1,c424,model,arizona2137,False,False,False,False,Other,45,0.6571
r820,https://www.instagram.com/reel/DXAK2BrkttL/,comment,Name?,name?,neu,0.386,high,0.3394,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9162,1,c426,model,a_b_h_i_y_a_,False,False,False,False,Content Name Requests,16,0.8531
r823,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r824,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r825,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r826,https://www.instagram.com/reel/DW6KjBcJpTf/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r828,https://www.instagram.com/reel/DW8P0QLj2l7/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,sybersaber007,False,False,False,False,Confusion Reactions,33,0.7770
r831,https://www.instagram.com/reel/DXC9Eo2jLTV/,comment,Movie name?,movie name?,neu,0.3731,high,0.383,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.959,0,c31,llm,danny.tabieros,False,False,False,False,Content Name Requests,35,0.8012
r834,https://www.instagram.com/reel/DW6Xcx5PZ65/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r836,https://www.instagram.com/reel/DXAvh_OvwfP/,comment,Huh,huh,neu,0.3785,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9247,1,c428,model,car_guy.camera,False,False,False,False,Other,-1,0.0000
r837,https://www.instagram.com/reel/DXAvh_OvwfP/,reply,"@car_guy.camera she ""kneed"" him in the leg ??",".camera she ""kneed"" him in the leg ??",neg,0.3413,high,0.3449,1.0,t7,kneed_knee_need,Wordplay on 'Knee',"Comments playing on the words 'need' and 'knee', often with humorous intent.",0.8821,1,c429,model,sadie48052,False,False,False,False,Kneed vs Need Wordplay,47,0.6855
r839,https://www.instagram.com/reel/DW-5iwAlYwJ/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r841,https://www.instagram.com/reel/DW-5iwAlYwJ/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,trailsfurry,False,False,False,False,Confusion Reactions,33,0.7770
r844,https://www.instagram.com/reel/DW9K0KdvpR0/,comment,Explain?,explain?,neu,0.3869,med,0.3491,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9267,1,c430,model,kenwu940627,False,False,False,False,Requesting Explanation or Context,43,0.7245
r846,https://www.instagram.com/reel/DW9KVp7vE-Z/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r847,https://www.instagram.com/reel/DW9KVp7vE-Z/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r849,https://www.instagram.com/reel/DXCvkPJTZ5o/,comment,,,,,,,,,,,,,0,,,,,False,False,False,Other,45,0.6571
r851,https://www.instagram.com/reel/DXD3dzeCbF-/,comment,??????,??????,neu,0.3815,low,0.3477,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9583,0,c11,llm,oktamona_sianipar,False,False,False,False,Confusion Reactions,33,0.7770
r853,https://www.instagram.com/reel/DW61t5GAoww/,comment,anyone knows the name of the movie?,anyone knows the name of the movie?,neu,0.3723,high,0.3807,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9391,1,c431,model,chuckjamm2001,False,False,False,False,Other,-1,0.0000
r854,https://www.instagram.com/reel/DW61t5GAoww/,comment,What movie is this,what movie is this,neu,0.3724,high,0.4079,1.0,t6,movie_name_what,Media Identification,Users are asking for the name of the movie or show being featured.,0.9395,1,c432,model,jeffreysaxena,False,False,False,False,Content Name Requests,34,0.8339
r855,https://www.instagram.com/reel/DW61t5GAoww/,comment,Source?,source?,neu,0.3839,high,0.3424,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.904,1,c433,model,oceanpullsme,False,False,False,False,Requesting Explanation or Context,44,0.7823
r857,https://www.instagram.com/reel/DXDgQcfk0DA/,comment,??,??,neu,0.3826,low,0.3469,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9594,0,c12,llm,ackerman.luis98,False,False,False,False,Other,-1,0.0000
r859,https://www.instagram.com/reel/DXBKtaZD_RN/,comment,Dude looks like he’s a 37 year old model that looks 17,dude looks like he’s a 37 year old model that looks 17,neu,0.3394,med,0.348,0.0,t4,was_looks_smooth,Smooth and Youthful,"Comments focus on someone appearing smooth, young, or attractive.",0.8584,1,c434,model,patrick0513,False,False,False,False,Looks 17 Years Old,27,0.8333
r862,https://www.instagram.com/reel/DXCv3kzj0yw/,comment,"Gentlemen, I warn you that this only works if you can make them bump into you first, which can give embarrassing results. Also, potential pains from the previously recommended assault might require customary changes in posture which also might give embarrassing results","gentlemen, i warn you that this only works if you can make them bump into you first, which can give embarrassing results. also, potential pains from the previously recommended assault might require customary changes in posture which also might give embarrassing results",neg,0.3527,low,0.3439,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8215,1,c436,model,jharkan,False,False,False,False,Other,-1,0.0000
r863,https://www.instagram.com/reel/DXCv3kzj0yw/,comment,????????,????????,neu,0.3793,low,0.3544,1.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9333,0,c14,llm,movie_nerd_usa,False,False,False,False,Confusion Reactions,33,0.7770
r866,https://www.instagram.com/reel/DW9kMilyEJK/,comment,Once again this has nothing to do with Joe Bart,once again this has nothing to do with joe bart,neu,0.3511,low,0.3879,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8329,1,c437,model,eternal_guapo,False,False,False,False,Other,-1,0.0000
r868,https://www.instagram.com/reel/DXALwfNjNYh/,comment,Whats this from,whats this from,neu,0.38,high,0.357,0.0,t8,what_word_name,Exclamations and Questions,"Short, often emoji-filled comments expressing surprise or asking basic questions.",0.9249,1,c438,model,spideycj007,False,False,False,False,Requesting Explanation or Context,44,0.7823
r870,https://www.instagram.com/reel/DW9SW_hvM7r/,comment,run away hb,run away hb,neu,0.3408,low,0.3452,0.0,t2,step_just_can,Step-by-Step Instructions,Comments outlining a series of steps to achieve a goal.,0.8601,1,c439,model,peterbehrens3,False,False,False,False,Other,50,0.7095
r872,https://www.instagram.com/reel/DXCsc_EjzPb/,comment,"This level of bs really happens, the ego","this level of bs really happens, the ego",neg,0.349,low,0.3391,0.0,t0,get_your_now,Personal Statements,"Comments expressing personal needs, opinions, or future actions.",0.8549,1,c440,model,yoimagod,False,False,False,False,Other,-1,0.0000
r875,https://www.instagram.com/reel/DW6prcmPyLj/,comment,Women,women,neu,0.3421,low,0.3477,0.0,t1,she_her_women,Observations on Women,"Comments discussing women's reactions, needs, or behaviors.",0.8787,1,c441,model,xandre_mrts,False,False,False,False,Critical Women Comments,7,0.6437
